BFS Gde-nummer,Kanton,Gemeindename,Name_clean,Wohnpreis (aktuell)    ,Wohnpreis (vgl. Region),Wohnpreis (Entwicklung),Baulandpreis (aktuell) ,Baulandpreis (Entw.)   ,Bevölkerung (Prognose) ,Alterung (Prognose)    ,Beschäftigte (Prognose),Erreichbarkeit ÖV      ,Erreichbarkeit MIV     ,Steuern_DINKs          ,Gemeinde,Innenentwicklungspotenzial
3237,SG,Thal,Thal,224,1.018181818181818,1.0980392156862746,660,1.0819672131147542,119.99439540423147,1.0722558979721089,0.9847684177805408,392946,1017180,0.14390833333333333,Thal,0.07
4611,TG,Thundorf,Thundorf,233,1.026431718061674,1.0938967136150235,410,1.2058823529411764,120.42755344418052,1.1822600983181144,0.8538812785388128,313458,2556877,0.15491527777777778,Thundorf,0.0
4776,TG,Tobel-Tägerschen,Tobel_Tagerschen,207,0.9282511210762332,1.1129032258064515,150,0.7142857142857143,131.66163141993957,1.1990886554974074,0.8825561312607945,377992,2317277,0.15444722222222224,Tobel-Tägerschen,0.19
4696,TG,Tägerwilen,Tagerwilen,244,1.029535864978903,1.0472103004291846,990,1.0421052631578946,154.7894148341409,0.93644369958267,1.144665948275862,204107,1874457,0.13742604166666667,Tägerwilen,0.91
3218,SG,Tübach,Tubach,226,1.0272727272727273,1.018018018018018,800,0.8888888888888888,116.47940074906367,1.2481767648693718,0.8352365415986949,314267,1107872,0.13811423611111112,Tübach,0.05
4616,TG,Uesslingen-Buch,Uesslingen_Buch,223,0.9823788546255506,1.115,260,0.7027027027027027,100.61565523306948,1.2314971444466658,0.8217054263565892,308945,2613417,0.15019027777777777,Uesslingen-Buch,0.0
3219,SG,Untereggen,Untereggen,221,1.0045454545454546,1.099502487562189,150,1.0714285714285714,102.80193236714976,1.1567387004068226,0.7333333333333333,317254,1136282,0.16128472222222223,Untereggen,0.0
4451,TG,Uttwil,Uttwil,227,1.060747663551402,1.0809523809523809,310,0.7948717948717948,94.8051948051948,1.0777279215612858,0.8833333333333334,305929,925312,0.13837222222222223,Uttwil,0.14
3339,SG,Uznach,Uznach,232,0.8405797101449275,1.0545454545454545,740,1.2333333333333334,110.96902529127593,1.2161445416326013,0.9619402985074628,619003,2732193,0.15607118055555558,Uznach,0.61
3408,SG,Uzwil,Uzwil,221,0.9910313901345291,1.1161616161616161,420,1.2,135.20933424845572,1.0926401024720387,1.0003395009336276,515735,2314893,0.16302083333333334,Uzwil,0.61
3297,SG,Vilters-Wangs,Vilters_Wangs,223,0.948936170212766,1.0985221674876848,430,0.8958333333333334,110.48623315758641,1.1695183487053031,0.8914123491838183,190581,1004995,0.16186319444444444,Vilters-Wangs,0.05
4871,TG,Wagenhausen,Wagenhausen,218,0.919831223628692,1.0430622009569377,180,1.3846153846153846,122.35485621269669,0.9961603588449677,1.148418491484185,300395,1858218,0.15444722222222224,Wagenhausen,0.33
3444,SG,Waldkirch,Waldkirch,197,0.8954545454545455,1.0765027322404372,110,0.55,94.9944071588367,1.2842675366404162,0.8446428571428573,269040,1610529,0.16302083333333334,Waldkirch,0.0
3298,SG,Walenstadt,Walenstadt,223,0.948936170212766,1.109452736318408,450,0.9574468085106383,98.95376307796153,1.1905770274056717,0.8690629011553274,381019,1625667,0.15607118055555558,Walenstadt,0.22
3276,SG,Wartau,Wartau,221,0.9822222222222222,1.1105527638190955,320,1.1428571428571428,101.19749776586238,1.2405666476128259,0.9383450513791238,140937,969859,0.17634409722222222,Wartau,0.15
4621,TG,Warth-Weiningen,Warth_Weiningen,232,1.0220264317180616,1.0642201834862386,530,1.1521739130434783,109.84170681348934,1.1735782266906156,0.9052287581699346,957069,2694406,0.12277083333333333,Warth-Weiningen,0.0
3379,SG,Wattwil,Wattwil,197,0.9800995024875622,1.0591397849462365,230,0.7666666666666667,117.56683033278777,1.0440281214221239,0.9258202567760343,471569,2368269,0.1670767361111111,Wattwil,0.38
3316,SG,Weesen,Weesen,252,1.0723404255319149,1.1300448430493273,570,0.76,124.55216016859852,1.0270054754399616,0.752442996742671,235517,2457725,0.15896770833333335,Weesen,0.0
4946,TG,Weinfelden,Weinfelden,220,0.9691629955947136,1.0784313725490196,460,1.0,118.18477818477818,1.1879292372174266,1.0689290521053643,1164163,2131379,0.14782777777777778,Weinfelden,0.69
3238,SG,Widnau,Widnau,220,1.0377358490566038,1.0628019323671498,610,1.0517241379310345,135.99769430300702,1.1184709318024837,1.1059633027522937,302114,1016131,0.13637812500000002,Widnau,0.49
298,ZH,Wiesendangen,Wiesendangen,274,0.9383561643835616,1.062015503875969,1320,0.9850746268656716,118.03133313626958,1.02681667950085,1.0305938812237554,838260,3054620,0.13095416666666665,Wiesendangen,0.26
4951,TG,Wigoltingen,Wigoltingen,212,0.933920704845815,1.0443349753694582,250,0.9259259259259259,134.37031484257872,1.1201956477042778,0.9361084220716359,335357,2216558,0.158228125,Wigoltingen,0.02
3427,SG,Wil (SG),Wil_SG,229,1.0269058295964126,1.1225490196078431,770,0.8555555555555555,118.88703527168732,1.0396163071782427,1.1549229317395409,1095327,2537668,0.15896770833333335,Wil (SG),1.08
3359,SG,Wildhaus-Alt St. Johann,Wildhaus_Alt_St_Johann,208,1.0348258706467661,1.1304347826086956,100,1.0,76.93194925028835,1.1761412166650849,0.857397504456328,52961,880485,0.16070277777777778,Wildhaus-Alt St. Johann,0.0
4786,TG,Wilen (TG),Wilen_TG,225,1.0089686098654709,1.0321100917431192,450,1.1842105263157894,108.89328063241106,1.1628752285425,1.0053475935828877,583996,2506160,0.14782777777777778,Wilen (TG),0.14
3204,SG,Wittenbach,Wittenbach,202,0.9181818181818182,1.0520833333333333,380,0.7169811320754716,110.95444685466377,1.0548155050624926,1.08,448390,1122386,0.166496875,Wittenbach,1.03
4791,TG,Wuppenau,Wuppenau,205,0.9192825112107623,1.056701030927835,180,0.9473684210526315,109.0909090909091,1.267652433959129,0.8567839195979899,410266,2004421,0.15208333333333332,Wuppenau,0.0
4701,TG,Wäldi,Waldi,213,0.8987341772151899,1.065,210,0.84,131.53910849453322,1.0709455171054088,0.8654292343387472,114568,1994718,0.14641006944444446,Wäldi,0.0
4781,TG,Wängi,Wangi,226,1.0134529147982063,1.0710900473933649,410,1.3225806451612903,116.90056134723336,1.1813300186836029,0.9793001478560867,373334,2742129,0.15019027777777777,Wängi,0.14
4511,TG,Zihlschlacht-Sitterdorf,Zihlschlacht_Sitterdorf,212,0.9906542056074766,1.065326633165829,280,0.9333333333333333,126.64636467453369,1.2623835132072538,0.9403606102635228,284580,1076349,0.15633611111111112,Zihlschlacht-Sitterdorf,0.07
3426,SG,Zuzwil (SG),Zuzwil_SG,219,0.9820627802690582,1.0895522388059702,270,0.8181818181818182,95.64871845817603,1.1906023885331645,0.9094993581514763,444879,2313238,0.13695243055555556,Zuzwil (SG),0.05
